,tour_descript,city,dates,theatre,city_opening_date,city_closing_date,geo_code,full_code,metro_area_name,year,title,show_type_tour,tour_opening,tour_closing,original_or_revival,reference_url,year_tour_opening,year_nyc_opening,opening_date_nyc,closing_date_nyc,production_type_nyc,show_type_nyc,n_performances_nyc
3726,hamilton (tour: angelica),"Minneapolis, MN","Jul 28, 2021 - Aug 29, 2021",Orpheum Theatre - Minneapolis,2021-07-28 00:00:00,2021-08-29 00:00:00,613,US-MN-613,Minneapolis-St. Paul MN,2005,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3727,hamilton (tour: angelica),"Richmond, VA","Nov 19, 2019 - Dec 08, 2019",Altria Theater,2019-11-19 00:00:00,2019-12-08 00:00:00,556,US-VA-556,Richmond-Petersburg VA,2018,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3728,hamilton (tour: angelica),"Schenectady, NY","Aug 13, 2019 - Aug 25, 2019",Proctors,2019-08-13 00:00:00,2019-08-25 00:00:00,523,US-NY-523,Albany-Schenactady-Troy NY,2016,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3729,hamilton (tour: angelica),"Durham, NC","May 17, 2022 - Jun 05, 2022",Durham Performing Arts Center,2022-05-17 00:00:00,2022-06-05 00:00:00,560,US-NC-560,Raleigh-Durham (Fayetteville) NC,2004,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3730,hamilton (tour: angelica),"Tampa, FL","Jun 01, 2021 - Jun 27, 2021","David A. Straz, Jr. Center for the Performing Arts",2021-06-01 00:00:00,2021-06-27 00:00:00,539,US-FL-539,Tampa-St. Petersburg (Sarasota) FL,2011,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3731,hamilton (tour: angelica),"Denver, CO","Feb 27, 2018 - Apr 01, 2018",Buell Theatre,2018-02-27 00:00:00,2018-04-01 00:00:00,751,US-CO-751,Denver CO,2004,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3732,hamilton (tour: angelica),"Denver, CO","Feb 16, 2022 - Mar 27, 2022",Buell Theatre,2022-02-16 00:00:00,2022-03-27 00:00:00,751,US-CO-751,Denver CO,2007,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3733,hamilton (tour: angelica),"Philadelphia, PA","Aug 27, 2019 - Nov 17, 2019",Forrest Theatre,2019-08-27 00:00:00,2019-11-17 00:00:00,504,US-PA-504,Philadelphia PA,2015,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3734,hamilton (tour: angelica),"Cincinnati, OH","Feb 19, 2019 - Mar 10, 2019",Aronoff Center For The Arts: Procter &amp; Gamble Hall,2019-02-19 00:00:00,2019-03-10 00:00:00,515,US-OH-515,Cincinatti OH,2016,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3735,hamilton (tour: angelica),"Louisville, KY","Jun 04, 2019 - Jun 23, 2019",Kentucky Center For The Performing Arts,2019-06-04 00:00:00,2019-06-23 00:00:00,529,US-KY-529,Louisville KY,2017,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3736,hamilton (tour: angelica),"Memphis, TN","Jul 13, 2021 - Jul 25, 2021",Orpheum Theatre - Memphis,2021-07-13 00:00:00,2021-07-25 00:00:00,640,US-TN-640,Memphis TN,2011,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3737,hamilton (tour: angelica),"Fort Lauderdale, FL","Apr 13, 2021 - May 02, 2021",Broward Center For The Performing Arts,2021-04-13 00:00:00,2021-05-02 00:00:00,528,US-FL-528,Miami-Ft. Lauderdale FL,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3738,hamilton (tour: angelica),"Columbus, OH","Jan 29, 2019 - Feb 17, 2019",Ohio Theatre,2019-01-29 00:00:00,2019-02-17 00:00:00,535,US-OH-535,Columbus OH,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3739,hamilton (tour: angelica),"Boston, MA","Sep 18, 2018 - Nov 18, 2018",Opera House (MA),2018-09-18 00:00:00,2018-11-18 00:00:00,506,US-MA-506,Boston MA-Manchester NH,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3740,hamilton (tour: angelica),"Washington, DC","Jun 12, 2018 - Sep 16, 2018",Opera House (DC),2018-06-12 00:00:00,2018-09-16 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2005,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3741,hamilton (tour: angelica),"Atlanta, GA","May 22, 2018 - Jun 10, 2018",Fox Theatre,2018-05-22 00:00:00,2018-06-10 00:00:00,524,US-GA-524,Atlanta GA,2018,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3742,hamilton (tour: angelica),"Los Angeles, CA","Aug 11, 2017 - Dec 30, 2017",Pantages Theatre - Los Angeles,2017-08-11 00:00:00,2017-12-30 00:00:00,803,US-CA-803,Los Angeles CA,2017,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3743,hamilton (tour: angelica),"Tempe, AZ","Jan 30, 2018 - Feb 25, 2018",ASU Gammage,2018-01-30 00:00:00,2018-02-25 00:00:00,753,US-AZ-753,Phoenix AZ,2018,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3744,hamilton (tour: angelica),"Pittsburgh, PA","Jan 01, 2019 - Jan 27, 2019",Benedum Center,2019-01-01 00:00:00,2019-01-27 00:00:00,508,US-PA-508,Pittsburgh PA,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3745,hamilton (tour: angelica),"Baltimore, MD","Jun 25, 2019 - Jul 21, 2019",Hippodrome Theatre,2019-06-25 00:00:00,2019-07-21 00:00:00,512,US-MD-512,Baltimore MD,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3746,hamilton (tour: angelica),"Buffalo, NY","Nov 20, 2018 - Dec 09, 2018",Shea's Performing Arts Center,2018-11-20 00:00:00,2018-12-09 00:00:00,514,US-NY-514,Buffalo NY,2018,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3747,hamilton (tour: angelica),"Rochester, NY","Apr 23, 2019 - May 12, 2019",Auditorium Theatre - Rochester,2019-04-23 00:00:00,2019-05-12 00:00:00,538,US-NY-538,Rochester NY,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3748,hamilton (tour: angelica),"Norfolk, VA","Dec 10, 2019 - Dec 29, 2019",Chrysler Hall,2019-12-10 00:00:00,2019-12-29 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3749,hamilton (tour: angelica),"Hartford, CT","Dec 11, 2018 - Dec 30, 2018",Bushnell,2018-12-11 00:00:00,2018-12-30 00:00:00,533,US-CT-533,Hartford & New Haven CT,2018,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3750,hamilton (tour: angelica),"East Lansing, MI","May 14, 2019 - Jun 02, 2019",Wharton Center for the Performing Arts,2019-05-14 00:00:00,2019-06-02 00:00:00,551,US-MI-551,Lansing MI,2019,hamilton,Musical,2017-03-10 00:00:00,,Original,http://www.ibdb.com/broadway-production/hamilton-504675#Tours,2017.0,2015.0,2015-08-06,,Premiere,Musical,
3751,aladdin (tour),"Houston, TX","Jun 26, 2019 - Jul 14, 2019",Hobby Center For The Performing Arts,2019-06-26 00:00:00,2019-07-14 00:00:00,618,US-TX-618,Houston TX,2008,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3752,aladdin (tour),"Greenville, SC","Feb 12, 2020 - Feb 23, 2020",Peace Center For The Performing Arts,2020-02-12 00:00:00,2020-02-23 00:00:00,567,US-SC-567,"Greenville-Spartanburg SC-Asheville NC-Anderson SC,",2009,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3753,aladdin (tour),"St. Louis, MO","Nov 07, 2018 - Nov 25, 2018",Fox Theatre - St. Louis,2018-11-07 00:00:00,2018-11-25 00:00:00,609,US-IL-609,St. Louis MO,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3754,aladdin (tour),"Salt Lake City, UT","Apr 25, 2019 - May 12, 2019",George S. and Dolores Doré Eccles Theater,2019-04-25 00:00:00,2019-05-12 00:00:00,770,US-NV-770,Salt Lake City UT,2009,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3755,aladdin (tour),"Providence, RI","Oct 29, 2019 - Nov 10, 2019",Providence Performing Arts Center,2019-10-29 00:00:00,2019-11-10 00:00:00,521,US-MA-521,Providence RI-New Bedford MA,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3756,aladdin (tour),"Detroit, MI","Dec 12, 2018 - Jan 13, 2019",Detroit Opera House,2018-12-12 00:00:00,2019-01-13 00:00:00,505,US-MI-505,Detroit MI,2015,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3757,aladdin (tour),"New Orleans, LA","Sep 26, 2018 - Oct 07, 2018",Saenger Theatre (LA),2018-09-26 00:00:00,2018-10-07 00:00:00,622,US-LA-622,New Orleans LA,2012,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3758,aladdin (tour),"San Francisco, CA","Nov 01, 2017 - Jan 07, 2018",Orpheum Theatre - San Francisco,2017-11-01 00:00:00,2018-01-07 00:00:00,807,US-CA-807,San Francisco-Oakland-San Jose CA,2010,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3759,aladdin (tour),"San Diego, CA","Feb 20, 2019 - Mar 03, 2019",San Diego Civic Theatre,2019-02-20 00:00:00,2019-03-03 00:00:00,825,US-CA-825,San Diego CA,2017,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3760,aladdin (tour),"Portland, OR","Mar 27, 2019 - Apr 07, 2019",Keller Auditorium,2019-03-27 00:00:00,2019-04-07 00:00:00,820,US-OR-820,Portland OR,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3761,aladdin (tour),"Minneapolis, MN","Sep 15, 2017 - Oct 08, 2017",Orpheum Theatre - Minneapolis,2017-09-15 00:00:00,2017-10-08 00:00:00,613,US-MN-613,Minneapolis-St. Paul MN,2004,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3762,aladdin (tour),"Durham, NC","Oct 02, 2019 - Oct 26, 2019",Durham Performing Arts Center,2019-10-02 00:00:00,2019-10-26 00:00:00,560,US-NC-560,Raleigh-Durham (Fayetteville) NC,2008,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3763,aladdin (tour),"Tampa, FL","Dec 19, 2019 - Jan 05, 2020","David A. Straz, Jr. Center for the Performing Arts",2019-12-19 00:00:00,2020-01-05 00:00:00,539,US-FL-539,Tampa-St. Petersburg (Sarasota) FL,2013,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3764,aladdin (tour),"Chicago, IL","Apr 11, 2017 - Sep 10, 2017",Cadillac Palace Theatre,2017-04-11 00:00:00,2017-09-10 00:00:00,602,US-IL-602,Chicago IL,2016,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3765,aladdin (tour),"Denver, CO","Apr 07, 2018 - Apr 28, 2018",Buell Theatre,2018-04-07 00:00:00,2018-04-28 00:00:00,751,US-CO-751,Denver CO,2005,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3766,aladdin (tour),"Costa Mesa, CA","Mar 06, 2019 - Mar 23, 2019",Segerstrom Center for the Arts,2019-03-06 00:00:00,2019-03-23 00:00:00,803,US-CA-803,Los Angeles CA,2016,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3767,aladdin (tour),"San Jose, CA","Apr 10, 2019 - Apr 21, 2019",San Jose Center For The Performing Arts,2019-04-10 00:00:00,2019-04-21 00:00:00,807,US-CA-807,San Francisco-Oakland-San Jose CA,2010,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3768,aladdin (tour),"Philadelphia, PA","Jun 13, 2018 - Jul 01, 2018",Academy Of Music: Kimmel Center,2018-06-13 00:00:00,2018-07-01 00:00:00,504,US-PA-504,Philadelphia PA,2014,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3769,aladdin (tour),"Des Moines, IA","Nov 28, 2018 - Dec 09, 2018",Des Moines Civic Center,2018-11-28 00:00:00,2018-12-09 00:00:00,679,US-IA-679,Des Moines-Ames IA,2005,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3770,aladdin (tour),"Cincinnati, OH","May 29, 2018 - Jun 10, 2018",Aronoff Center For The Arts: Procter &amp; Gamble Hall,2018-05-29 00:00:00,2018-06-10 00:00:00,515,US-OH-515,Cincinatti OH,2014,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3771,aladdin (tour),"Louisville, KY","Oct 10, 2018 - Oct 21, 2018",Kentucky Center For The Performing Arts,2018-10-10 00:00:00,2018-10-21 00:00:00,529,US-KY-529,Louisville KY,2013,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3772,aladdin (tour),"Memphis, TN","Feb 26, 2020 - Mar 08, 2020",Orpheum Theatre - Memphis,2020-02-26 00:00:00,2020-03-08 00:00:00,640,US-TN-640,Memphis TN,2017,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3773,aladdin (tour),"Columbus, OH","Oct 24, 2018 - Nov 04, 2018",Ohio Theatre,2018-10-24 00:00:00,2018-11-04 00:00:00,535,US-OH-535,Columbus OH,2015,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3774,aladdin (tour),"Boston, MA","Jul 05, 2018 - Aug 05, 2018",Opera House (MA),2018-07-05 00:00:00,2018-08-05 00:00:00,506,US-MA-506,Boston MA-Manchester NH,2011,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3775,aladdin (tour),"Washington, DC","Jul 18, 2019 - Sep 07, 2019",Opera House (DC),2019-07-18 00:00:00,2019-09-07 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2006,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3776,aladdin (tour),"Atlanta, GA","Sep 12, 2018 - Sep 23, 2018",Fox Theatre,2018-09-12 00:00:00,2018-09-23 00:00:00,524,US-GA-524,Atlanta GA,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3777,aladdin (tour),"Seattle, WA","Oct 12, 2017 - Oct 29, 2017",Paramount Theatre,2017-10-12 00:00:00,2017-10-29 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2017,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3778,aladdin (tour),"Los Angeles, CA","Jan 10, 2018 - Mar 31, 2018",Pantages Theatre - Los Angeles,2018-01-10 00:00:00,2018-03-31 00:00:00,803,US-CA-803,Los Angeles CA,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3779,aladdin (tour),"Tempe, AZ","Jan 31, 2019 - Feb 17, 2019",ASU Gammage,2019-01-31 00:00:00,2019-02-17 00:00:00,753,US-AZ-753,Phoenix AZ,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3780,aladdin (tour),"Dallas, TX","Jun 06, 2019 - Jun 23, 2019",Music Hall At Fair Park,2019-06-06 00:00:00,2019-06-23 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3781,aladdin (tour),"Pittsburgh, PA","Aug 22, 2018 - Sep 09, 2018",Benedum Center,2018-08-22 00:00:00,2018-09-09 00:00:00,508,US-PA-508,Pittsburgh PA,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3782,aladdin (tour),"Charlotte, NC","Sep 10, 2019 - Sep 29, 2019",Belk Theater,2019-09-10 00:00:00,2019-09-29 00:00:00,517,US-NC-517,Charlotte NC,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3783,aladdin (tour),"Cleveland, OH","May 02, 2018 - May 27, 2018",KeyBank State Theatre,2018-05-02 00:00:00,2018-05-27 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3784,aladdin (tour),"Omaha, NE","Jan 16, 2019 - Jan 27, 2019",Orpheum Theater - Omaha,2019-01-16 00:00:00,2019-01-27 00:00:00,652,US-NE-652,Omaha NE,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3785,aladdin (tour),"Baltimore, MD","Nov 13, 2019 - Dec 01, 2019",Hippodrome Theatre,2019-11-13 00:00:00,2019-12-01 00:00:00,512,US-MD-512,Baltimore MD,2019,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
3786,aladdin (tour),"Buffalo, NY","Aug 08, 2018 - Aug 19, 2018",Shea's Performing Arts Center,2018-08-08 00:00:00,2018-08-19 00:00:00,514,US-NY-514,Buffalo NY,2018,aladdin,Musical,2017-04-11 00:00:00,2020-03-12 00:00:00,Original,http://www.ibdb.com/broadway-production/aladdin-504676#Tours,2017.0,2014.0,2014-03-20,,Original Production,Musical,
